timestamp,date,location,job_count
20201126094937,2020-11-26 09:49:37,Ireland,16
20201126094937,2020-11-26 09:49:37,Europe,572
20201126094937,2020-11-26 09:49:37,Asia,14
20201126094937,2020-11-26 09:49:37,North America,5
20201126094937,2020-11-26 09:49:37,Asia Pacific,15
20201126094937,2020-11-26 09:49:37,Homeworking,36
20201126094937,2020-11-26 09:49:37,Nationwide,8
20201219102746,2020-12-19 10:27:46,East of England,2
20201219102746,2020-12-19 10:27:46,London (Greater),450
20201219102746,2020-12-19 10:27:46,North East England,3
20201219102746,2020-12-19 10:27:46,North West England,15
20201219102746,2020-12-19 10:27:46,Scotland,35
20201219102746,2020-12-19 10:27:46,South East England,475
20201219102746,2020-12-19 10:27:46,South West England,26
20201219102746,2020-12-19 10:27:46,Wales,4
20201219102746,2020-12-19 10:27:46,West Midlands,13
20201219102746,2020-12-19 10:27:46,Yorkshire and the Humber,15
20201219102746,2020-12-19 10:27:46,Ireland,17
20201219102746,2020-12-19 10:27:46,Europe,575
20201219102746,2020-12-19 10:27:46,Asia,14
20201219102746,2020-12-19 10:27:46,North America,7
20201219102746,2020-12-19 10:27:46,Asia Pacific,14
20201219102746,2020-12-19 10:27:46,Homeworking,34
20201219102746,2020-12-19 10:27:46,Nationwide,6
20210126210230,2021-01-26 21:02:30,East of England,3
20210126210230,2021-01-26 21:02:30,London (Greater),491
20210126210230,2021-01-26 21:02:30,North East England,4
20210126210230,2021-01-26 21:02:30,North West England,16
20210126210230,2021-01-26 21:02:30,Scotland,50
20210126210230,2021-01-26 21:02:30,South East England,534
20210126210230,2021-01-26 21:02:30,South West England,38
20210126210230,2021-01-26 21:02:30,Wales,5
20210126210230,2021-01-26 21:02:30,West Midlands,23
20210126210230,2021-01-26 21:02:30,Yorkshire and the Humber,14
20210126210230,2021-01-26 21:02:30,Ireland,17
20210126210230,2021-01-26 21:02:30,Europe,642
20210126210230,2021-01-26 21:02:30,Asia,10
20210126210230,2021-01-26 21:02:30,North America,8
20210126210230,2021-01-26 21:02:30,Asia Pacific,10
20210126210230,2021-01-26 21:02:30,Homeworking,65
20210126210230,2021-01-26 21:02:30,Nationwide,10
20210223124914,2021-02-23 12:49:14,East of England,3
20210223124914,2021-02-23 12:49:14,London (Greater),534
20210223124914,2021-02-23 12:49:14,North East England,3
20210223124914,2021-02-23 12:49:14,North West England,22
20210223124914,2021-02-23 12:49:14,Scotland,53
20210223124914,2021-02-23 12:49:14,South East England,561
20210223124914,2021-02-23 12:49:14,South West England,32
20210223124914,2021-02-23 12:49:14,Wales,4
20210223124914,2021-02-23 12:49:14,West Midlands,17
20210223124914,2021-02-23 12:49:14,Yorkshire and the Humber,15
20210223124914,2021-02-23 12:49:14,Ireland,18
20210223124914,2021-02-23 12:49:14,Europe,668
20210223124914,2021-02-23 12:49:14,Asia,15
20210223124914,2021-02-23 12:49:14,North America,8
20210223124914,2021-02-23 12:49:14,Asia Pacific,15
20210223124914,2021-02-23 12:49:14,Homeworking,70
20210223124914,2021-02-23 12:49:14,Nationwide,12
20210418115417,2021-04-18 11:54:17,East of England,3
20210418115417,2021-04-18 11:54:17,London (Greater),487
20210418115417,2021-04-18 11:54:17,North East England,4
20210418115417,2021-04-18 11:54:17,North West England,29
20210418115417,2021-04-18 11:54:17,Scotland,37
20210418115417,2021-04-18 11:54:17,South East England,520
20210418115417,2021-04-18 11:54:17,South West England,27
20210418115417,2021-04-18 11:54:17,Wales,3
20210418115417,2021-04-18 11:54:17,West Midlands,22
20210418115417,2021-04-18 11:54:17,Yorkshire and the Humber,26
20210418115417,2021-04-18 11:54:17,Ireland,12
20210418115417,2021-04-18 11:54:17,Europe,626
20210418115417,2021-04-18 11:54:17,Asia,9
20210418115417,2021-04-18 11:54:17,North America,15
20210418115417,2021-04-18 11:54:17,Asia Pacific,6
20210418115417,2021-04-18 11:54:17,Homeworking,63
20210418115417,2021-04-18 11:54:17,Middle East,3
20210418115417,2021-04-18 11:54:17,Nationwide,19
20210724015232,2021-07-24 01:52:32,East of England,7
20210724015232,2021-07-24 01:52:32,London (Greater),505
20210724015232,2021-07-24 01:52:32,North East England,4
20210724015232,2021-07-24 01:52:32,North West England,26
20210724015232,2021-07-24 01:52:32,Scotland,35
20210724015232,2021-07-24 01:52:32,South East England,533
20210724015232,2021-07-24 01:52:32,South West England,37
20210724015232,2021-07-24 01:52:32,Wales,2
20210724015232,2021-07-24 01:52:32,West Midlands,20
20210724015232,2021-07-24 01:52:32,Yorkshire and the Humber,23
20210724015232,2021-07-24 01:52:32,Ireland,28
20210724015232,2021-07-24 01:52:32,Europe,654
20210724015232,2021-07-24 01:52:32,Asia,17
20210724015232,2021-07-24 01:52:32,North America,20
20210724015232,2021-07-24 01:52:32,Asia Pacific,16
20210724015232,2021-07-24 01:52:32,Homeworking,110
20210724015232,2021-07-24 01:52:32,Nationwide,39
20210724015232,2021-07-24 01:52:32,Offshore,2
20211018143932,2021-10-18 14:39:32,East of England,6
20211018143932,2021-10-18 14:39:32,London (Greater),598
20211018143932,2021-10-18 14:39:32,North West England,38
20211018143932,2021-10-18 14:39:32,Scotland,44
20211018143932,2021-10-18 14:39:32,South East England,630
20211018143932,2021-10-18 14:39:32,South West England,40
20211018143932,2021-10-18 14:39:32,Wales,5
20211018143932,2021-10-18 14:39:32,West Midlands,19
20211018143932,2021-10-18 14:39:32,Yorkshire and the Humber,30
20211018143932,2021-10-18 14:39:32,Crown Dependencies,1
20211018143932,2021-10-18 14:39:32,Ireland,17
20211018143932,2021-10-18 14:39:32,Europe,736
20211018143932,2021-10-18 14:39:32,Asia,3
20211018143932,2021-10-18 14:39:32,North America,18
20211018143932,2021-10-18 14:39:32,Asia Pacific,3
20211018143932,2021-10-18 14:39:32,Homeworking,112
20211018143932,2021-10-18 14:39:32,Nationwide,45
20211018143932,2021-10-18 14:39:32,Offshore,2
20211023113046,2021-10-23 11:30:46,East of England,5
20211023113046,2021-10-23 11:30:46,London (Greater),612
20211023113046,2021-10-23 11:30:46,North West England,42
20211023113046,2021-10-23 11:30:46,Scotland,44
20211023113046,2021-10-23 11:30:46,South East England,648
20211023113046,2021-10-23 11:30:46,South West England,38
20211023113046,2021-10-23 11:30:46,Wales,4
20211023113046,2021-10-23 11:30:46,West Midlands,20
20211023113046,2021-10-23 11:30:46,Yorkshire and the Humber,28
20211023113046,2021-10-23 11:30:46,Crown Dependencies,1
20211023113046,2021-10-23 11:30:46,Ireland,25
20211023113046,2021-10-23 11:30:46,Europe,760
20211023113046,2021-10-23 11:30:46,Asia,4
20211023113046,2021-10-23 11:30:46,North America,17
20211023113046,2021-10-23 11:30:46,Asia Pacific,4
20211023113046,2021-10-23 11:30:46,Homeworking,122
20211023113046,2021-10-23 11:30:46,Nationwide,52
20211023113046,2021-10-23 11:30:46,Offshore,2
20220103101904,2022-01-03 10:19:04,East of England,2
20220103101904,2022-01-03 10:19:04,London (Greater),447
20220103101904,2022-01-03 10:19:04,North West England,43
20220103101904,2022-01-03 10:19:04,Scotland,70
20220103101904,2022-01-03 10:19:04,South East England,495
20220103101904,2022-01-03 10:19:04,South West England,44
20220103101904,2022-01-03 10:19:04,Wales,4
20220103101904,2022-01-03 10:19:04,West Midlands,21
20220103101904,2022-01-03 10:19:04,Yorkshire and the Humber,39
20220103101904,2022-01-03 10:19:04,Crown Dependencies,3
20220103101904,2022-01-03 10:19:04,Ireland,14
20220103101904,2022-01-03 10:19:04,Europe,606
20220103101904,2022-01-03 10:19:04,Asia,6
20220103101904,2022-01-03 10:19:04,North America,22
20220103101904,2022-01-03 10:19:04,Asia Pacific,6
20220103101904,2022-01-03 10:19:04,Homeworking,98
20220103101904,2022-01-03 10:19:04,Nationwide,58
20220103101904,2022-01-03 10:19:04,Offshore,2
20220525101929,2022-05-25 10:19:29,East of England,3
20220525101929,2022-05-25 10:19:29,London (Greater),622
20220525101929,2022-05-25 10:19:29,North East England,2
20220525101929,2022-05-25 10:19:29,North West England,32
20220525101929,2022-05-25 10:19:29,Scotland,71
20220525101929,2022-05-25 10:19:29,South East England,662
20220525101929,2022-05-25 10:19:29,South West England,44
20220525101929,2022-05-25 10:19:29,Wales,3
20220525101929,2022-05-25 10:19:29,West Midlands,37
20220525101929,2022-05-25 10:19:29,Yorkshire and the Humber,32
20220525101929,2022-05-25 10:19:29,Ireland,29
20220525101929,2022-05-25 10:19:29,Europe,803
20220525101929,2022-05-25 10:19:29,Asia,7
20220525101929,2022-05-25 10:19:29,North America,42
20220525101929,2022-05-25 10:19:29,Asia Pacific,11
20220525101929,2022-05-25 10:19:29,Homeworking,182
20220525101929,2022-05-25 10:19:29,Nationwide,48
20220525101929,2022-05-25 10:19:29,Oceania,4
20220723120635,2022-07-23 12:06:35,East Midlands Region,3
20220723120635,2022-07-23 12:06:35,East of England,5
20220723120635,2022-07-23 12:06:35,London (Greater),528
20220723120635,2022-07-23 12:06:35,North West England,36
20220723120635,2022-07-23 12:06:35,Scotland,62
20220723120635,2022-07-23 12:06:35,South East England,574
20220723120635,2022-07-23 12:06:35,South West England,41
20220723120635,2022-07-23 12:06:35,Wales,4
20220723120635,2022-07-23 12:06:35,West Midlands,37
20220723120635,2022-07-23 12:06:35,Yorkshire and the Humber,33
20220723120635,2022-07-23 12:06:35,Ireland,25
20220723120635,2022-07-23 12:06:35,Europe,707
20220723120635,2022-07-23 12:06:35,Asia,12
20220723120635,2022-07-23 12:06:35,North America,41
20220723120635,2022-07-23 12:06:35,Asia Pacific,15
20220723120635,2022-07-23 12:06:35,Homeworking,166
20220723120635,2022-07-23 12:06:35,Nationwide,51
20220723120635,2022-07-23 12:06:35,Oceania,3
20220927211704,2022-09-27 21:17:04,East of England,5
20220927211704,2022-09-27 21:17:04,London (Greater),555
20220927211704,2022-09-27 21:17:04,North West England,35
20220927211704,2022-09-27 21:17:04,Northern Ireland,3
20220927211704,2022-09-27 21:17:04,Scotland,102
20220927211704,2022-09-27 21:17:04,South East England,607
20220927211704,2022-09-27 21:17:04,South West England,62
20220927211704,2022-09-27 21:17:04,Wales,3
20220927211704,2022-09-27 21:17:04,West Midlands,49
20220927211704,2022-09-27 21:17:04,Yorkshire and the Humber,34
20220927211704,2022-09-27 21:17:04,Crown Dependencies,3
20220927211704,2022-09-27 21:17:04,Ireland,20
20220927211704,2022-09-27 21:17:04,Europe,749
20220927211704,2022-09-27 21:17:04,Asia,10
20220927211704,2022-09-27 21:17:04,North America,21
20220927211704,2022-09-27 21:17:04,Asia Pacific,13
20220927211704,2022-09-27 21:17:04,Homeworking,209
20220927211704,2022-09-27 21:17:04,Nationwide,68
20230203201627,2023-02-03 20:16:27,East of England,4
20230203201627,2023-02-03 20:16:27,London (Greater),657
20230203201627,2023-02-03 20:16:27,North West England,40
20230203201627,2023-02-03 20:16:27,Northern Ireland,3
20230203201627,2023-02-03 20:16:27,Scotland,108
20230203201627,2023-02-03 20:16:27,South East England,684
20230203201627,2023-02-03 20:16:27,South West England,43
20230203201627,2023-02-03 20:16:27,West Midlands,39
20230203201627,2023-02-03 20:16:27,Yorkshire and the Humber,33
20230203201627,2023-02-03 20:16:27,Crown Dependencies,3
20230203201627,2023-02-03 20:16:27,Ireland,27
20230203201627,2023-02-03 20:16:27,Europe,823
20230203201627,2023-02-03 20:16:27,Asia,6
20230203201627,2023-02-03 20:16:27,North America,22
20230203201627,2023-02-03 20:16:27,Asia Pacific,9
20230203201627,2023-02-03 20:16:27,Homeworking,281
20230203201627,2023-02-03 20:16:27,Nationwide,71
20230203201627,2023-02-03 20:16:27,Oceania,3
20230307203826,2023-03-07 20:38:26,East of England,6
20230307203826,2023-03-07 20:38:26,London (Greater),592
20230307203826,2023-03-07 20:38:26,North East England,3
20230307203826,2023-03-07 20:38:26,North West England,45
20230307203826,2023-03-07 20:38:26,Northern Ireland,3
20230307203826,2023-03-07 20:38:26,Scotland,112
20230307203826,2023-03-07 20:38:26,South East England,625
20230307203826,2023-03-07 20:38:26,South West England,44
20230307203826,2023-03-07 20:38:26,West Midlands,24
20230307203826,2023-03-07 20:38:26,Yorkshire and the Humber,17
20230307203826,2023-03-07 20:38:26,Crown Dependencies,7
20230307203826,2023-03-07 20:38:26,Ireland,19
20230307203826,2023-03-07 20:38:26,Europe,793
20230307203826,2023-03-07 20:38:26,Africa,3
20230307203826,2023-03-07 20:38:26,North America,28
20230307203826,2023-03-07 20:38:26,Asia Pacific,6
20230307203826,2023-03-07 20:38:26,Homeworking,285
20230307203826,2023-03-07 20:38:26,Nationwide,88
20230511184942,2023-05-11 18:49:42,East of England,3
20230511184942,2023-05-11 18:49:42,London (Greater),580
20230511184942,2023-05-11 18:49:42,North West England,29
20230511184942,2023-05-11 18:49:42,Northern Ireland,4
20230511184942,2023-05-11 18:49:42,Scotland,144
20230511184942,2023-05-11 18:49:42,South East England,604
20230511184942,2023-05-11 18:49:42,South West England,38
20230511184942,2023-05-11 18:49:42,Wales,3
20230511184942,2023-05-11 18:49:42,West Midlands,57
20230511184942,2023-05-11 18:49:42,Yorkshire and the Humber,26
20230511184942,2023-05-11 18:49:42,Ireland,25
20230511184942,2023-05-11 18:49:42,Europe,740
20230511184942,2023-05-11 18:49:42,Africa,4
20230511184942,2023-05-11 18:49:42,Asia,7
20230511184942,2023-05-11 18:49:42,North America,34
20230511184942,2023-05-11 18:49:42,Asia Pacific,10
20230511184942,2023-05-11 18:49:42,Homeworking,290
20230511184942,2023-05-11 18:49:42,Nationwide,93
20230529191209,2023-05-29 19:12:09,East of England,2
20230529191209,2023-05-29 19:12:09,London (Greater),507
20230529191209,2023-05-29 19:12:09,North West England,26
20230529191209,2023-05-29 19:12:09,Northern Ireland,4
20230529191209,2023-05-29 19:12:09,Scotland,131
20230529191209,2023-05-29 19:12:09,South East England,531
20230529191209,2023-05-29 19:12:09,South West England,35
20230529191209,2023-05-29 19:12:09,West Midlands,54
20230529191209,2023-05-29 19:12:09,Yorkshire and the Humber,22
20230529191209,2023-05-29 19:12:09,Crown Dependencies,5
20230529191209,2023-05-29 19:12:09,Ireland,13
20230529191209,2023-05-29 19:12:09,Europe,656
20230529191209,2023-05-29 19:12:09,Asia,21
20230529191209,2023-05-29 19:12:09,North America,16
20230529191209,2023-05-29 19:12:09,Asia Pacific,24
20230529191209,2023-05-29 19:12:09,Homeworking,281
20230529191209,2023-05-29 19:12:09,Nationwide,91
20230529191209,2023-05-29 19:12:09,Oceania,3
20230603083737,2023-06-03 08:37:37,East of England,3
20230603083737,2023-06-03 08:37:37,London (Greater),561
20230603083737,2023-06-03 08:37:37,North West England,28
20230603083737,2023-06-03 08:37:37,Northern Ireland,5
20230603083737,2023-06-03 08:37:37,Scotland,135
20230603083737,2023-06-03 08:37:37,South East England,585
20230603083737,2023-06-03 08:37:37,South West England,39
20230603083737,2023-06-03 08:37:37,West Midlands,53
20230603083737,2023-06-03 08:37:37,Yorkshire and the Humber,22
20230603083737,2023-06-03 08:37:37,Crown Dependencies,5
20230603083737,2023-06-03 08:37:37,Ireland,15
20230603083737,2023-06-03 08:37:37,Europe,716
20230603083737,2023-06-03 08:37:37,Africa,4
20230603083737,2023-06-03 08:37:37,Asia,26
20230603083737,2023-06-03 08:37:37,North America,21
20230603083737,2023-06-03 08:37:37,Asia Pacific,29
20230603083737,2023-06-03 08:37:37,Homeworking,281
20230603083737,2023-06-03 08:37:37,Nationwide,87
20230606175657,2023-06-06 17:56:57,East of England,3
20230606175657,2023-06-06 17:56:57,London (Greater),546
20230606175657,2023-06-06 17:56:57,North West England,25
20230606175657,2023-06-06 17:56:57,Northern Ireland,5
20230606175657,2023-06-06 17:56:57,Scotland,123
20230606175657,2023-06-06 17:56:57,South East England,571
20230606175657,2023-06-06 17:56:57,South West England,36
20230606175657,2023-06-06 17:56:57,West Midlands,45
20230606175657,2023-06-06 17:56:57,Yorkshire and the Humber,22
20230606175657,2023-06-06 17:56:57,Crown Dependencies,5
20230606175657,2023-06-06 17:56:57,Ireland,13
20230606175657,2023-06-06 17:56:57,Europe,696
20230606175657,2023-06-06 17:56:57,Asia,7
20230606175657,2023-06-06 17:56:57,North America,18
20230606175657,2023-06-06 17:56:57,Asia Pacific,10
20230606175657,2023-06-06 17:56:57,Homeworking,269
20230606175657,2023-06-06 17:56:57,Nationwide,86
20230606175657,2023-06-06 17:56:57,Oceania,3
20230716163550,2023-07-16 16:35:50,London (Greater),478
20230716163550,2023-07-16 16:35:50,North West England,33
20230716163550,2023-07-16 16:35:50,Northern Ireland,2
20230716163550,2023-07-16 16:35:50,Scotland,117
20230716163550,2023-07-16 16:35:50,South East England,502
20230716163550,2023-07-16 16:35:50,South West England,28
20230716163550,2023-07-16 16:35:50,West Midlands,51
20230716163550,2023-07-16 16:35:50,Yorkshire and the Humber,24
20230716163550,2023-07-16 16:35:50,Crown Dependencies,4
20230716163550,2023-07-16 16:35:50,Ireland,23
20230716163550,2023-07-16 16:35:50,Europe,633
20230716163550,2023-07-16 16:35:50,Africa,2
20230716163550,2023-07-16 16:35:50,Asia,6
20230716163550,2023-07-16 16:35:50,North America,24
20230716163550,2023-07-16 16:35:50,Asia Pacific,9
20230716163550,2023-07-16 16:35:50,Homeworking,233
20230716163550,2023-07-16 16:35:50,Nationwide,74
20230716163550,2023-07-16 16:35:50,Oceania,4
20230903234052,2023-09-03 23:40:52,East of England,1
20230903234052,2023-09-03 23:40:52,London (Greater),441
20230903234052,2023-09-03 23:40:52,North West England,23
20230903234052,2023-09-03 23:40:52,Scotland,87
20230903234052,2023-09-03 23:40:52,South East England,464
20230903234052,2023-09-03 23:40:52,South West England,18
20230903234052,2023-09-03 23:40:52,Wales,1
20230903234052,2023-09-03 23:40:52,West Midlands,33
20230903234052,2023-09-03 23:40:52,Yorkshire and the Humber,11
20230903234052,2023-09-03 23:40:52,Crown Dependencies,3
20230903234052,2023-09-03 23:40:52,Ireland,15
20230903234052,2023-09-03 23:40:52,Europe,570
20230903234052,2023-09-03 23:40:52,Asia,6
20230903234052,2023-09-03 23:40:52,North America,18
20230903234052,2023-09-03 23:40:52,Asia Pacific,8
20230903234052,2023-09-03 23:40:52,Homeworking,218
20230903234052,2023-09-03 23:40:52,Nationwide,69
20230903234052,2023-09-03 23:40:52,Oceania,3
20240112195629,2024-01-12 19:56:29,East Midlands Region,1
20240112195629,2024-01-12 19:56:29,East of England,2
20240112195629,2024-01-12 19:56:29,London (Greater),429
20240112195629,2024-01-12 19:56:29,North West England,57
20240112195629,2024-01-12 19:56:29,Northern Ireland,1
20240112195629,2024-01-12 19:56:29,Scotland,105
20240112195629,2024-01-12 19:56:29,South East England,456
20240112195629,2024-01-12 19:56:29,South West England,24
20240112195629,2024-01-12 19:56:29,West Midlands,29
20240112195629,2024-01-12 19:56:29,Yorkshire and the Humber,14
20240112195629,2024-01-12 19:56:29,Crown Dependencies,4
20240112195629,2024-01-12 19:56:29,Ireland,15
20240112195629,2024-01-12 19:56:29,Europe,537
20240112195629,2024-01-12 19:56:29,Asia,4
20240112195629,2024-01-12 19:56:29,North America,20
20240112195629,2024-01-12 19:56:29,Asia Pacific,3
20240112195629,2024-01-12 19:56:29,Homeworking,221
20240112195629,2024-01-12 19:56:29,Nationwide,77
20240221220800,2024-02-21 22:08:00,East of England,5
20240221220800,2024-02-21 22:08:00,London (Greater),532
20240221220800,2024-02-21 22:08:00,North West England,34
20240221220800,2024-02-21 22:08:00,Northern Ireland,6
20240221220800,2024-02-21 22:08:00,Scotland,107
20240221220800,2024-02-21 22:08:00,South East England,565
20240221220800,2024-02-21 22:08:00,South West England,31
20240221220800,2024-02-21 22:08:00,Wales,5
20240221220800,2024-02-21 22:08:00,West Midlands,32
20240221220800,2024-02-21 22:08:00,Yorkshire and the Humber,19
20240221220800,2024-02-21 22:08:00,Crown Dependencies,1
20240221220800,2024-02-21 22:08:00,Ireland,14
20240221220800,2024-02-21 22:08:00,Europe,662
20240221220800,2024-02-21 22:08:00,Asia,8
20240221220800,2024-02-21 22:08:00,North America,20
20240221220800,2024-02-21 22:08:00,Asia Pacific,8
20240221220800,2024-02-21 22:08:00,Homeworking,215
20240221220800,2024-02-21 22:08:00,Nationwide,78
20240415193516,2024-04-15 19:35:16,East of England,3
20240415193516,2024-04-15 19:35:16,London (Greater),424
20240415193516,2024-04-15 19:35:16,North West England,40
20240415193516,2024-04-15 19:35:16,Northern Ireland,1
20240415193516,2024-04-15 19:35:16,Scotland,96
20240415193516,2024-04-15 19:35:16,South East England,449
20240415193516,2024-04-15 19:35:16,South West England,30
20240415193516,2024-04-15 19:35:16,Wales,4
20240415193516,2024-04-15 19:35:16,West Midlands,31
20240415193516,2024-04-15 19:35:16,Yorkshire and the Humber,12
20240415193516,2024-04-15 19:35:16,Crown Dependencies,1
20240415193516,2024-04-15 19:35:16,Ireland,16
20240415193516,2024-04-15 19:35:16,Europe,534
20240415193516,2024-04-15 19:35:16,Asia,13
20240415193516,2024-04-15 19:35:16,North America,22
20240415193516,2024-04-15 19:35:16,Asia Pacific,13
20240415193516,2024-04-15 19:35:16,Homeworking,211
20240415193516,2024-04-15 19:35:16,Nationwide,83
20240510003158,2024-05-10 00:31:58,East of England,3
20240510003158,2024-05-10 00:31:58,London (Greater),401
20240510003158,2024-05-10 00:31:58,North West England,39
20240510003158,2024-05-10 00:31:58,Scotland,75
20240510003158,2024-05-10 00:31:58,South East England,428
20240510003158,2024-05-10 00:31:58,South West England,23
20240510003158,2024-05-10 00:31:58,Wales,3
20240510003158,2024-05-10 00:31:58,West Midlands,30
20240510003158,2024-05-10 00:31:58,Yorkshire and the Humber,22
20240510003158,2024-05-10 00:31:58,Crown Dependencies,1
20240510003158,2024-05-10 00:31:58,Ireland,16
20240510003158,2024-05-10 00:31:58,Europe,502
20240510003158,2024-05-10 00:31:58,Africa,1
20240510003158,2024-05-10 00:31:58,Asia,15
20240510003158,2024-05-10 00:31:58,North America,32
20240510003158,2024-05-10 00:31:58,Asia Pacific,15
20240510003158,2024-05-10 00:31:58,Homeworking,214
20240510003158,2024-05-10 00:31:58,Nationwide,84
20240616000513,2024-06-16 00:05:13,London (Greater),354
20240616000513,2024-06-16 00:05:13,North West England,27
20240616000513,2024-06-16 00:05:13,Scotland,68
20240616000513,2024-06-16 00:05:13,South East England,379
20240616000513,2024-06-16 00:05:13,South West England,14
20240616000513,2024-06-16 00:05:13,Wales,2
20240616000513,2024-06-16 00:05:13,West Midlands,19
20240616000513,2024-06-16 00:05:13,Yorkshire and the Humber,13
20240616000513,2024-06-16 00:05:13,Crown Dependencies,1
20240616000513,2024-06-16 00:05:13,Ireland,23
20240616000513,2024-06-16 00:05:13,Europe,452
20240616000513,2024-06-16 00:05:13,Asia,15
20240616000513,2024-06-16 00:05:13,North America,20
20240616000513,2024-06-16 00:05:13,Asia Pacific,15
20240616000513,2024-06-16 00:05:13,Homeworking,168
20240616000513,2024-06-16 00:05:13,Nationwide,50
20241106185003,2024-11-06 18:50:03,London (Greater),369
20241106185003,2024-11-06 18:50:03,North West England,36
20241106185003,2024-11-06 18:50:03,Northern Ireland,1
20241106185003,2024-11-06 18:50:03,Scotland,53
20241106185003,2024-11-06 18:50:03,South East England,399
20241106185003,2024-11-06 18:50:03,South West England,18
20241106185003,2024-11-06 18:50:03,Wales,2
20241106185003,2024-11-06 18:50:03,West Midlands,24
20241106185003,2024-11-06 18:50:03,Yorkshire and the Humber,23
20241106185003,2024-11-06 18:50:03,Crown Dependencies,1
20241106185003,2024-11-06 18:50:03,Ireland,13
20241106185003,2024-11-06 18:50:03,Europe,487
20241106185003,2024-11-06 18:50:03,Africa,1
20241106185003,2024-11-06 18:50:03,Asia,14
20241106185003,2024-11-06 18:50:03,North America,29
20241106185003,2024-11-06 18:50:03,Asia Pacific,8
20241106185003,2024-11-06 18:50:03,Homeworking,164
20241106185003,2024-11-06 18:50:03,Nationwide,65
20250116054205,2025-01-16 05:42:05,East of England,4
20250116054205,2025-01-16 05:42:05,London (Greater),302
20250116054205,2025-01-16 05:42:05,North West England,34
20250116054205,2025-01-16 05:42:05,Northern Ireland,3
20250116054205,2025-01-16 05:42:05,Scotland,35
20250116054205,2025-01-16 05:42:05,South East England,329
20250116054205,2025-01-16 05:42:05,South West England,18
20250116054205,2025-01-16 05:42:05,Wales,3
20250116054205,2025-01-16 05:42:05,West Midlands,31
20250116054205,2025-01-16 05:42:05,Yorkshire and the Humber,29
20250116054205,2025-01-16 05:42:05,Crown Dependencies,1
20250116054205,2025-01-16 05:42:05,Ireland,8
20250116054205,2025-01-16 05:42:05,Europe,401
20250116054205,2025-01-16 05:42:05,Asia,6
20250116054205,2025-01-16 05:42:05,North America,33
20250116054205,2025-01-16 05:42:05,Asia Pacific,6
20250116054205,2025-01-16 05:42:05,Homeworking,181
20250116054205,2025-01-16 05:42:05,Nationwide,55
